neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
16069,Standish,Homicide,0,6,2019
16070,Standish,Larceny,14,6,2019
16071,Standish,Rape,0,6,2019
16072,Standish,Robbery,1,6,2019
16073,Stevens Square - Loring Heights,Aggravated Assault,2,6,2019
16074,Stevens Square - Loring Heights,Arson,0,6,2019
16075,Stevens Square - Loring Heights,Auto Theft,3,6,2019
16076,Stevens Square - Loring Heights,Burglary,2,6,2019
16077,Stevens Square - Loring Heights,Homicide,0,6,2019
16078,Stevens Square - Loring Heights,Larceny,14,6,2019
16079,Stevens Square - Loring Heights,Rape,1,6,2019
16080,Stevens Square - Loring Heights,Robbery,1,6,2019
16081,Sumner - Glenwood,Aggravated Assault,2,6,2019
16082,Sumner - Glenwood,Arson,1,6,2019
16083,Sumner - Glenwood,Auto Theft,1,6,2019
16084,Sumner - Glenwood,Burglary,5,6,2019
16085,Sumner - Glenwood,Homicide,0,6,2019
16086,Sumner - Glenwood,Larceny,1,6,2019
16087,Sumner - Glenwood,Rape,1,6,2019
16088,Sumner - Glenwood,Robbery,3,6,2019
16089,Tangletown,Aggravated Assault,0,6,2019
16090,Tangletown,Arson,0,6,2019
16091,Tangletown,Auto Theft,0,6,2019
16092,Tangletown,Burglary,7,6,2019
16093,Tangletown,Homicide,0,6,2019
16094,Tangletown,Larceny,6,6,2019
16095,Tangletown,Rape,0,6,2019
16096,Tangletown,Robbery,0,6,2019
16097,University Of Minnesota,Aggravated Assault,0,6,2019
16098,University Of Minnesota,Arson,0,6,2019
16099,University Of Minnesota,Auto Theft,2,6,2019
16100,University Of Minnesota,Burglary,1,6,2019
16101,University Of Minnesota,Homicide,0,6,2019
16102,University Of Minnesota,Larceny,6,6,2019
16103,University Of Minnesota,Rape,0,6,2019
16104,University Of Minnesota,Robbery,0,6,2019
16105,Ventura Village,Aggravated Assault,6,6,2019
16106,Ventura Village,Arson,1,6,2019
16107,Ventura Village,Auto Theft,9,6,2019
16108,Ventura Village,Burglary,3,6,2019
16109,Ventura Village,Homicide,0,6,2019
16110,Ventura Village,Larceny,24,6,2019
16111,Ventura Village,Rape,3,6,2019
16112,Ventura Village,Robbery,6,6,2019
16113,Victory,Aggravated Assault,1,6,2019
16114,Victory,Arson,0,6,2019
16115,Victory,Auto Theft,1,6,2019
16116,Victory,Burglary,3,6,2019
16117,Victory,Homicide,0,6,2019
16118,Victory,Larceny,8,6,2019
16119,Victory,Rape,0,6,2019
16120,Victory,Robbery,2,6,2019
16121,Waite Park,Aggravated Assault,0,6,2019
16122,Waite Park,Arson,0,6,2019
16123,Waite Park,Auto Theft,0,6,2019
16124,Waite Park,Burglary,6,6,2019
16125,Waite Park,Homicide,0,6,2019
16126,Waite Park,Larceny,6,6,2019
16127,Waite Park,Rape,1,6,2019
16128,Waite Park,Robbery,0,6,2019
16129,Webber - Camden,Aggravated Assault,9,6,2019
16130,Webber - Camden,Arson,1,6,2019
16131,Webber - Camden,Auto Theft,4,6,2019
16132,Webber - Camden,Burglary,5,6,2019
16133,Webber - Camden,Homicide,0,6,2019
16134,Webber - Camden,Larceny,12,6,2019
16135,Webber - Camden,Rape,1,6,2019
16136,Webber - Camden,Robbery,4,6,2019
16137,Wenonah,Aggravated Assault,0,6,2019
16138,Wenonah,Arson,0,6,2019
16139,Wenonah,Auto Theft,4,6,2019
16140,Wenonah,Burglary,2,6,2019
16141,Wenonah,Homicide,0,6,2019
16142,Wenonah,Larceny,4,6,2019
16143,Wenonah,Rape,0,6,2019
16144,Wenonah,Robbery,0,6,2019
16145,West Calhoun,Aggravated Assault,2,6,2019
16146,West Calhoun,Arson,0,6,2019
16147,West Calhoun,Auto Theft,1,6,2019
16148,West Calhoun,Burglary,2,6,2019
16149,West Calhoun,Homicide,0,6,2019
16150,West Calhoun,Larceny,10,6,2019
16151,West Calhoun,Rape,0,6,2019
16152,West Calhoun,Robbery,0,6,2019
16153,Whittier,Aggravated Assault,8,6,2019
16154,Whittier,Arson,0,6,2019
16155,Whittier,Auto Theft,11,6,2019
16156,Whittier,Burglary,16,6,2019
16157,Whittier,Homicide,0,6,2019
16158,Whittier,Larceny,71,6,2019
16159,Whittier,Rape,3,6,2019
16160,Whittier,Robbery,5,6,2019
16161,Willard - Hay,Aggravated Assault,14,6,2019
16162,Willard - Hay,Arson,1,6,2019
16163,Willard - Hay,Auto Theft,4,6,2019
16164,Willard - Hay,Burglary,4,6,2019
16165,Willard - Hay,Homicide,0,6,2019
16166,Willard - Hay,Larceny,15,6,2019
16167,Willard - Hay,Rape,1,6,2019
16168,Willard - Hay,Robbery,3,6,2019
16169,Windom,Aggravated Assault,1,6,2019
16170,Windom,Arson,0,6,2019
16171,Windom,Auto Theft,2,6,2019
16172,Windom,Burglary,4,6,2019
16173,Windom,Homicide,0,6,2019
16174,Windom,Larceny,10,6,2019
16175,Windom,Rape,1,6,2019
16176,Windom,Robbery,0,6,2019
16177,Windom Park,Aggravated Assault,1,6,2019
16178,Windom Park,Arson,1,6,2019
16179,Windom Park,Auto Theft,2,6,2019
16180,Windom Park,Burglary,8,6,2019
16181,Windom Park,Homicide,0,6,2019
16182,Windom Park,Larceny,8,6,2019
16183,Windom Park,Rape,1,6,2019
16184,Windom Park,Robbery,1,6,2019
16185,Z_** Not Assigned **,Aggravated Assault,1,6,2019
16186,Z_** Not Assigned **,Arson,0,6,2019
16187,Z_** Not Assigned **,Auto Theft,0,6,2019
16188,Z_** Not Assigned **,Burglary,0,6,2019
16189,Z_** Not Assigned **,Homicide,0,6,2019
16190,Z_** Not Assigned **,Larceny,3,6,2019
16191,Z_** Not Assigned **,Rape,5,6,2019
16192,Z_** Not Assigned **,Robbery,0,6,2019
16193,Armatage,Aggravated Assault,1,7,2019
16194,Armatage,Arson,0,7,2019
16195,Armatage,Auto Theft,0,7,2019
16196,Armatage,Burglary,2,7,2019
16197,Armatage,Homicide,0,7,2019
16198,Armatage,Larceny,3,7,2019
16199,Armatage,Rape,0,7,2019
16200,Armatage,Robbery,1,7,2019
16201,Audubon Park,Aggravated Assault,1,7,2019
16202,Audubon Park,Arson,0,7,2019
16203,Audubon Park,Auto Theft,7,7,2019
16204,Audubon Park,Burglary,3,7,2019
16205,Audubon Park,Homicide,0,7,2019
16206,Audubon Park,Larceny,6,7,2019
16207,Audubon Park,Rape,1,7,2019
16208,Audubon Park,Robbery,0,7,2019
16209,Bancroft,Aggravated Assault,1,7,2019
16210,Bancroft,Arson,0,7,2019
16211,Bancroft,Auto Theft,0,7,2019
16212,Bancroft,Burglary,5,7,2019
16213,Bancroft,Homicide,0,7,2019
16214,Bancroft,Larceny,6,7,2019
16215,Bancroft,Rape,0,7,2019
16216,Bancroft,Robbery,1,7,2019
16217,Beltrami,Aggravated Assault,0,7,2019
16218,Beltrami,Arson,1,7,2019
16219,Beltrami,Auto Theft,4,7,2019
16220,Beltrami,Burglary,0,7,2019
16221,Beltrami,Homicide,0,7,2019
16222,Beltrami,Larceny,3,7,2019
16223,Beltrami,Rape,0,7,2019
16224,Beltrami,Robbery,0,7,2019
16225,Bottineau,Aggravated Assault,0,7,2019
16226,Bottineau,Arson,0,7,2019
16227,Bottineau,Auto Theft,0,7,2019
16228,Bottineau,Burglary,1,7,2019
16229,Bottineau,Homicide,0,7,2019
16230,Bottineau,Larceny,8,7,2019
16231,Bottineau,Rape,0,7,2019
16232,Bottineau,Robbery,0,7,2019
16233,Bryant,Aggravated Assault,2,7,2019
16234,Bryant,Arson,0,7,2019
16235,Bryant,Auto Theft,2,7,2019
16236,Bryant,Burglary,5,7,2019
16237,Bryant,Homicide,0,7,2019
16238,Bryant,Larceny,4,7,2019
16239,Bryant,Rape,0,7,2019
16240,Bryant,Robbery,0,7,2019
16241,Bryn - Mawr,Aggravated Assault,0,7,2019
16242,Bryn - Mawr,Arson,0,7,2019
16243,Bryn - Mawr,Auto Theft,2,7,2019
16244,Bryn - Mawr,Burglary,0,7,2019
16245,Bryn - Mawr,Homicide,0,7,2019
16246,Bryn - Mawr,Larceny,1,7,2019
16247,Bryn - Mawr,Rape,0,7,2019
16248,Bryn - Mawr,Robbery,0,7,2019
16249,Carag,Aggravated Assault,1,7,2019
16250,Carag,Arson,0,7,2019
16251,Carag,Auto Theft,4,7,2019
16252,Carag,Burglary,6,7,2019
16253,Carag,Homicide,0,7,2019
16254,Carag,Larceny,33,7,2019
16255,Carag,Rape,1,7,2019
16256,Carag,Robbery,0,7,2019
16257,Camden Industrial,Aggravated Assault,1,7,2019
16258,Camden Industrial,Arson,0,7,2019
16259,Camden Industrial,Auto Theft,1,7,2019
16260,Camden Industrial,Burglary,0,7,2019
16261,Camden Industrial,Homicide,0,7,2019
16262,Camden Industrial,Larceny,1,7,2019
16263,Camden Industrial,Rape,0,7,2019
16264,Camden Industrial,Robbery,0,7,2019
16265,Cedar - Isles - Dean,Aggravated Assault,0,7,2019
16266,Cedar - Isles - Dean,Arson,0,7,2019
16267,Cedar - Isles - Dean,Auto Theft,1,7,2019
16268,Cedar - Isles - Dean,Burglary,0,7,2019
16269,Cedar - Isles - Dean,Homicide,0,7,2019
16270,Cedar - Isles - Dean,Larceny,6,7,2019
16271,Cedar - Isles - Dean,Rape,0,7,2019
16272,Cedar - Isles - Dean,Robbery,0,7,2019
16273,Cedar Riverside,Aggravated Assault,4,7,2019
16274,Cedar Riverside,Arson,0,7,2019
16275,Cedar Riverside,Auto Theft,4,7,2019
16276,Cedar Riverside,Burglary,5,7,2019
16277,Cedar Riverside,Homicide,0,7,2019
16278,Cedar Riverside,Larceny,26,7,2019
16279,Cedar Riverside,Rape,0,7,2019
16280,Cedar Riverside,Robbery,4,7,2019
16281,Central,Aggravated Assault,6,7,2019
16282,Central,Arson,0,7,2019
16283,Central,Auto Theft,4,7,2019
16284,Central,Burglary,10,7,2019
16285,Central,Homicide,0,7,2019
16286,Central,Larceny,12,7,2019
16287,Central,Rape,0,7,2019
16288,Central,Robbery,2,7,2019
16289,Cleveland,Aggravated Assault,3,7,2019
16290,Cleveland,Arson,0,7,2019
16291,Cleveland,Auto Theft,5,7,2019
16292,Cleveland,Burglary,3,7,2019
16293,Cleveland,Homicide,0,7,2019
16294,Cleveland,Larceny,8,7,2019
16295,Cleveland,Rape,0,7,2019
16296,Cleveland,Robbery,0,7,2019
16297,Columbia Park,Aggravated Assault,1,7,2019
16298,Columbia Park,Arson,0,7,2019
16299,Columbia Park,Auto Theft,0,7,2019
16300,Columbia Park,Burglary,0,7,2019
16301,Columbia Park,Homicide,0,7,2019
16302,Columbia Park,Larceny,3,7,2019
16303,Columbia Park,Rape,0,7,2019
16304,Columbia Park,Robbery,1,7,2019
16305,Como,Aggravated Assault,0,7,2019
16306,Como,Arson,1,7,2019
16307,Como,Auto Theft,7,7,2019
16308,Como,Burglary,3,7,2019
16309,Como,Homicide,0,7,2019
16310,Como,Larceny,5,7,2019
16311,Como,Rape,0,7,2019
16312,Como,Robbery,0,7,2019
16313,Cooper,Aggravated Assault,0,7,2019
16314,Cooper,Arson,0,7,2019
16315,Cooper,Auto Theft,2,7,2019
16316,Cooper,Burglary,1,7,2019
16317,Cooper,Homicide,0,7,2019
16318,Cooper,Larceny,6,7,2019
16319,Cooper,Rape,0,7,2019
16320,Cooper,Robbery,0,7,2019
16321,Corcoran,Aggravated Assault,1,7,2019
16322,Corcoran,Arson,0,7,2019
16323,Corcoran,Auto Theft,3,7,2019
16324,Corcoran,Burglary,2,7,2019
16325,Corcoran,Homicide,0,7,2019
16326,Corcoran,Larceny,8,7,2019
16327,Corcoran,Rape,0,7,2019
16328,Corcoran,Robbery,1,7,2019
16329,Diamond Lake,Aggravated Assault,1,7,2019
16330,Diamond Lake,Arson,0,7,2019
16331,Diamond Lake,Auto Theft,1,7,2019
16332,Diamond Lake,Burglary,5,7,2019
16333,Diamond Lake,Homicide,0,7,2019
16334,Diamond Lake,Larceny,7,7,2019
16335,Diamond Lake,Rape,0,7,2019
16336,Diamond Lake,Robbery,0,7,2019
16337,Downtown East,Aggravated Assault,0,7,2019
16338,Downtown East,Arson,0,7,2019
16339,Downtown East,Auto Theft,0,7,2019
16340,Downtown East,Burglary,1,7,2019
16341,Downtown East,Homicide,0,7,2019
16342,Downtown East,Larceny,20,7,2019
16343,Downtown East,Rape,0,7,2019
16344,Downtown East,Robbery,1,7,2019
16345,Downtown West,Aggravated Assault,19,7,2019
16346,Downtown West,Arson,0,7,2019
16347,Downtown West,Auto Theft,11,7,2019
16348,Downtown West,Burglary,13,7,2019
16349,Downtown West,Homicide,0,7,2019
16350,Downtown West,Larceny,209,7,2019
16351,Downtown West,Rape,4,7,2019
16352,Downtown West,Robbery,25,7,2019
16353,Ecco,Aggravated Assault,0,7,2019
16354,Ecco,Arson,0,7,2019
16355,Ecco,Auto Theft,2,7,2019
16356,Ecco,Burglary,2,7,2019
16357,Ecco,Homicide,0,7,2019
16358,Ecco,Larceny,10,7,2019
16359,Ecco,Rape,0,7,2019
16360,Ecco,Robbery,0,7,2019
16361,East Harriet,Aggravated Assault,0,7,2019
16362,East Harriet,Arson,0,7,2019
16363,East Harriet,Auto Theft,0,7,2019
16364,East Harriet,Burglary,1,7,2019
16365,East Harriet,Homicide,0,7,2019
16366,East Harriet,Larceny,6,7,2019
16367,East Harriet,Rape,0,7,2019
16368,East Harriet,Robbery,0,7,2019
16369,East Isles,Aggravated Assault,1,7,2019
16370,East Isles,Arson,0,7,2019
16371,East Isles,Auto Theft,2,7,2019
16372,East Isles,Burglary,9,7,2019
16373,East Isles,Homicide,0,7,2019
16374,East Isles,Larceny,32,7,2019
16375,East Isles,Rape,0,7,2019
16376,East Isles,Robbery,0,7,2019
16377,East Phillips,Aggravated Assault,10,7,2019
16378,East Phillips,Arson,0,7,2019
16379,East Phillips,Auto Theft,7,7,2019
16380,East Phillips,Burglary,8,7,2019
16381,East Phillips,Homicide,0,7,2019
16382,East Phillips,Larceny,11,7,2019
16383,East Phillips,Rape,3,7,2019
16384,East Phillips,Robbery,7,7,2019
16385,Elliot Park,Aggravated Assault,6,7,2019
16386,Elliot Park,Arson,0,7,2019
16387,Elliot Park,Auto Theft,4,7,2019
16388,Elliot Park,Burglary,5,7,2019
16389,Elliot Park,Homicide,0,7,2019
16390,Elliot Park,Larceny,32,7,2019
16391,Elliot Park,Rape,0,7,2019
16392,Elliot Park,Robbery,4,7,2019
16393,Ericsson,Aggravated Assault,1,7,2019
16394,Ericsson,Arson,0,7,2019
16395,Ericsson,Auto Theft,0,7,2019
16396,Ericsson,Burglary,4,7,2019
16397,Ericsson,Homicide,0,7,2019
16398,Ericsson,Larceny,3,7,2019
16399,Ericsson,Rape,0,7,2019
16400,Ericsson,Robbery,1,7,2019
16401,Field,Aggravated Assault,0,7,2019
16402,Field,Arson,0,7,2019
16403,Field,Auto Theft,0,7,2019
16404,Field,Burglary,2,7,2019
16405,Field,Homicide,0,7,2019
16406,Field,Larceny,4,7,2019
16407,Field,Rape,0,7,2019
16408,Field,Robbery,0,7,2019
16409,Folwell,Aggravated Assault,10,7,2019
16410,Folwell,Arson,0,7,2019
16411,Folwell,Auto Theft,4,7,2019
16412,Folwell,Burglary,5,7,2019
16413,Folwell,Homicide,0,7,2019
16414,Folwell,Larceny,9,7,2019
16415,Folwell,Rape,1,7,2019
16416,Folwell,Robbery,2,7,2019
16417,Fulton,Aggravated Assault,0,7,2019
16418,Fulton,Arson,0,7,2019
16419,Fulton,Auto Theft,0,7,2019
16420,Fulton,Burglary,7,7,2019
16421,Fulton,Homicide,0,7,2019
16422,Fulton,Larceny,8,7,2019
16423,Fulton,Rape,0,7,2019
16424,Fulton,Robbery,0,7,2019
16425,Hale,Aggravated Assault,0,7,2019
16426,Hale,Arson,0,7,2019
16427,Hale,Auto Theft,0,7,2019
16428,Hale,Burglary,2,7,2019
16429,Hale,Homicide,0,7,2019
16430,Hale,Larceny,2,7,2019
16431,Hale,Rape,0,7,2019
16432,Hale,Robbery,0,7,2019
16433,Harrison,Aggravated Assault,3,7,2019
16434,Harrison,Arson,0,7,2019
16435,Harrison,Auto Theft,0,7,2019
16436,Harrison,Burglary,3,7,2019
16437,Harrison,Homicide,0,7,2019
16438,Harrison,Larceny,5,7,2019
16439,Harrison,Rape,2,7,2019
16440,Harrison,Robbery,4,7,2019
16441,Hawthorne,Aggravated Assault,15,7,2019
16442,Hawthorne,Arson,1,7,2019
16443,Hawthorne,Auto Theft,2,7,2019
16444,Hawthorne,Burglary,9,7,2019
16445,Hawthorne,Homicide,2,7,2019
16446,Hawthorne,Larceny,34,7,2019
16447,Hawthorne,Rape,4,7,2019
16448,Hawthorne,Robbery,5,7,2019
16449,Hiawatha,Aggravated Assault,2,7,2019
16450,Hiawatha,Arson,0,7,2019
16451,Hiawatha,Auto Theft,4,7,2019
16452,Hiawatha,Burglary,7,7,2019
16453,Hiawatha,Homicide,0,7,2019
16454,Hiawatha,Larceny,24,7,2019
16455,Hiawatha,Rape,0,7,2019
16456,Hiawatha,Robbery,1,7,2019
16457,Holland,Aggravated Assault,1,7,2019
16458,Holland,Arson,0,7,2019
16459,Holland,Auto Theft,0,7,2019
16460,Holland,Burglary,2,7,2019
16461,Holland,Homicide,0,7,2019
16462,Holland,Larceny,10,7,2019
16463,Holland,Rape,0,7,2019
16464,Holland,Robbery,2,7,2019
16465,Howe,Aggravated Assault,0,7,2019
16466,Howe,Arson,0,7,2019
16467,Howe,Auto Theft,2,7,2019
16468,Howe,Burglary,9,7,2019
16469,Howe,Homicide,0,7,2019
16470,Howe,Larceny,14,7,2019
16471,Howe,Rape,0,7,2019
16472,Howe,Robbery,0,7,2019
16473,Humboldt Industrial Area,Aggravated Assault,0,7,2019
16474,Humboldt Industrial Area,Arson,0,7,2019
16475,Humboldt Industrial Area,Auto Theft,0,7,2019
16476,Humboldt Industrial Area,Burglary,0,7,2019
16477,Humboldt Industrial Area,Homicide,0,7,2019
16478,Humboldt Industrial Area,Larceny,0,7,2019
16479,Humboldt Industrial Area,Rape,0,7,2019
16480,Humboldt Industrial Area,Robbery,0,7,2019
16481,Jordan,Aggravated Assault,11,7,2019
16482,Jordan,Arson,0,7,2019
16483,Jordan,Auto Theft,3,7,2019
16484,Jordan,Burglary,7,7,2019
16485,Jordan,Homicide,0,7,2019
16486,Jordan,Larceny,21,7,2019
16487,Jordan,Rape,1,7,2019
16488,Jordan,Robbery,3,7,2019
16489,Keewaydin,Aggravated Assault,0,7,2019
16490,Keewaydin,Arson,0,7,2019
16491,Keewaydin,Auto Theft,1,7,2019
16492,Keewaydin,Burglary,0,7,2019
16493,Keewaydin,Homicide,0,7,2019
16494,Keewaydin,Larceny,7,7,2019
16495,Keewaydin,Rape,0,7,2019
16496,Keewaydin,Robbery,0,7,2019
16497,Kenny,Aggravated Assault,0,7,2019
16498,Kenny,Arson,0,7,2019
16499,Kenny,Auto Theft,0,7,2019
16500,Kenny,Burglary,1,7,2019
16501,Kenny,Homicide,0,7,2019
16502,Kenny,Larceny,0,7,2019
16503,Kenny,Rape,0,7,2019
16504,Kenny,Robbery,0,7,2019
16505,Kenwood,Aggravated Assault,0,7,2019
16506,Kenwood,Arson,0,7,2019
16507,Kenwood,Auto Theft,1,7,2019
16508,Kenwood,Burglary,0,7,2019
16509,Kenwood,Homicide,0,7,2019
16510,Kenwood,Larceny,1,7,2019
16511,Kenwood,Rape,0,7,2019
16512,Kenwood,Robbery,0,7,2019
16513,King Field,Aggravated Assault,0,7,2019
16514,King Field,Arson,0,7,2019
16515,King Field,Auto Theft,4,7,2019
16516,King Field,Burglary,2,7,2019
16517,King Field,Homicide,0,7,2019
16518,King Field,Larceny,14,7,2019
16519,King Field,Rape,0,7,2019
16520,King Field,Robbery,1,7,2019
16521,Lind - Bohanon,Aggravated Assault,5,7,2019
16522,Lind - Bohanon,Arson,0,7,2019
16523,Lind - Bohanon,Auto Theft,4,7,2019
16524,Lind - Bohanon,Burglary,7,7,2019
16525,Lind - Bohanon,Homicide,0,7,2019
16526,Lind - Bohanon,Larceny,8,7,2019
16527,Lind - Bohanon,Rape,1,7,2019
16528,Lind - Bohanon,Robbery,0,7,2019
16529,Linden Hills,Aggravated Assault,1,7,2019
16530,Linden Hills,Arson,0,7,2019
16531,Linden Hills,Auto Theft,2,7,2019
16532,Linden Hills,Burglary,2,7,2019
16533,Linden Hills,Homicide,0,7,2019
16534,Linden Hills,Larceny,5,7,2019
16535,Linden Hills,Rape,0,7,2019
16536,Linden Hills,Robbery,1,7,2019
16537,Logan Park,Aggravated Assault,0,7,2019
16538,Logan Park,Arson,0,7,2019
16539,Logan Park,Auto Theft,2,7,2019
16540,Logan Park,Burglary,0,7,2019
16541,Logan Park,Homicide,0,7,2019
16542,Logan Park,Larceny,4,7,2019
16543,Logan Park,Rape,0,7,2019
16544,Logan Park,Robbery,0,7,2019
16545,Longfellow,Aggravated Assault,4,7,2019
16546,Longfellow,Arson,0,7,2019
16547,Longfellow,Auto Theft,6,7,2019
16548,Longfellow,Burglary,8,7,2019
16549,Longfellow,Homicide,0,7,2019
16550,Longfellow,Larceny,52,7,2019
16551,Longfellow,Rape,0,7,2019
16552,Longfellow,Robbery,0,7,2019
16553,Loring Park,Aggravated Assault,1,7,2019
16554,Loring Park,Arson,0,7,2019
16555,Loring Park,Auto Theft,5,7,2019
16556,Loring Park,Burglary,7,7,2019
16557,Loring Park,Homicide,0,7,2019
16558,Loring Park,Larceny,37,7,2019
16559,Loring Park,Rape,4,7,2019
16560,Loring Park,Robbery,5,7,2019
16561,Lowry Hill,Aggravated Assault,0,7,2019
16562,Lowry Hill,Arson,0,7,2019
16563,Lowry Hill,Auto Theft,1,7,2019
16564,Lowry Hill,Burglary,1,7,2019
16565,Lowry Hill,Homicide,0,7,2019
16566,Lowry Hill,Larceny,14,7,2019
16567,Lowry Hill,Rape,0,7,2019
16568,Lowry Hill,Robbery,1,7,2019
16569,Lowry Hill East,Aggravated Assault,4,7,2019
16570,Lowry Hill East,Arson,0,7,2019
16571,Lowry Hill East,Auto Theft,9,7,2019
16572,Lowry Hill East,Burglary,12,7,2019
16573,Lowry Hill East,Homicide,0,7,2019
16574,Lowry Hill East,Larceny,64,7,2019
16575,Lowry Hill East,Rape,1,7,2019
16576,Lowry Hill East,Robbery,6,7,2019
16577,Lyndale,Aggravated Assault,1,7,2019
16578,Lyndale,Arson,1,7,2019
16579,Lyndale,Auto Theft,9,7,2019
16580,Lyndale,Burglary,9,7,2019
16581,Lyndale,Homicide,0,7,2019
16582,Lyndale,Larceny,25,7,2019
16583,Lyndale,Rape,0,7,2019
16584,Lyndale,Robbery,1,7,2019
16585,Lynnhurst,Aggravated Assault,1,7,2019
16586,Lynnhurst,Arson,0,7,2019
16587,Lynnhurst,Auto Theft,0,7,2019
16588,Lynnhurst,Burglary,0,7,2019
16589,Lynnhurst,Homicide,0,7,2019
16590,Lynnhurst,Larceny,3,7,2019
16591,Lynnhurst,Rape,0,7,2019
16592,Lynnhurst,Robbery,0,7,2019
16593,Marcy Holmes,Aggravated Assault,2,7,2019
16594,Marcy Holmes,Arson,1,7,2019
16595,Marcy Holmes,Auto Theft,18,7,2019
16596,Marcy Holmes,Burglary,8,7,2019
16597,Marcy Holmes,Homicide,0,7,2019
16598,Marcy Holmes,Larceny,57,7,2019
16599,Marcy Holmes,Rape,0,7,2019
16600,Marcy Holmes,Robbery,1,7,2019
16601,Marshall Terrace,Aggravated Assault,0,7,2019
16602,Marshall Terrace,Arson,0,7,2019
16603,Marshall Terrace,Auto Theft,2,7,2019
16604,Marshall Terrace,Burglary,0,7,2019
16605,Marshall Terrace,Homicide,0,7,2019
16606,Marshall Terrace,Larceny,1,7,2019
16607,Marshall Terrace,Rape,0,7,2019
16608,Marshall Terrace,Robbery,0,7,2019
16609,McKinley,Aggravated Assault,1,7,2019
16610,McKinley,Arson,1,7,2019
16611,McKinley,Auto Theft,4,7,2019
16612,McKinley,Burglary,3,7,2019
16613,McKinley,Homicide,0,7,2019
16614,McKinley,Larceny,5,7,2019
16615,McKinley,Rape,1,7,2019
16616,McKinley,Robbery,2,7,2019
16617,Mid - City Industrial,Aggravated Assault,0,7,2019
16618,Mid - City Industrial,Arson,0,7,2019
16619,Mid - City Industrial,Auto Theft,1,7,2019
16620,Mid - City Industrial,Burglary,0,7,2019
16621,Mid - City Industrial,Homicide,0,7,2019
16622,Mid - City Industrial,Larceny,9,7,2019
16623,Mid - City Industrial,Rape,0,7,2019
16624,Mid - City Industrial,Robbery,0,7,2019
16625,Midtown Phillips,Aggravated Assault,9,7,2019
16626,Midtown Phillips,Arson,0,7,2019
16627,Midtown Phillips,Auto Theft,7,7,2019
16628,Midtown Phillips,Burglary,8,7,2019
16629,Midtown Phillips,Homicide,0,7,2019
16630,Midtown Phillips,Larceny,38,7,2019
16631,Midtown Phillips,Rape,0,7,2019
16632,Midtown Phillips,Robbery,2,7,2019
16633,Minnehaha,Aggravated Assault,1,7,2019
16634,Minnehaha,Arson,0,7,2019
16635,Minnehaha,Auto Theft,1,7,2019
16636,Minnehaha,Burglary,1,7,2019
16637,Minnehaha,Homicide,0,7,2019
16638,Minnehaha,Larceny,7,7,2019
16639,Minnehaha,Rape,0,7,2019
16640,Minnehaha,Robbery,0,7,2019
16641,Morris Park,Aggravated Assault,0,7,2019
16642,Morris Park,Arson,0,7,2019
16643,Morris Park,Auto Theft,1,7,2019
16644,Morris Park,Burglary,0,7,2019
16645,Morris Park,Homicide,0,7,2019
16646,Morris Park,Larceny,1,7,2019
16647,Morris Park,Rape,0,7,2019
16648,Morris Park,Robbery,0,7,2019
16649,Near - North,Aggravated Assault,16,7,2019
16650,Near - North,Arson,0,7,2019
16651,Near - North,Auto Theft,3,7,2019
16652,Near - North,Burglary,6,7,2019
16653,Near - North,Homicide,1,7,2019
16654,Near - North,Larceny,15,7,2019
16655,Near - North,Rape,3,7,2019
16656,Near - North,Robbery,6,7,2019
16657,Nicollet Island - East Bank,Aggravated Assault,0,7,2019
16658,Nicollet Island - East Bank,Arson,0,7,2019
16659,Nicollet Island - East Bank,Auto Theft,2,7,2019
16660,Nicollet Island - East Bank,Burglary,0,7,2019
16661,Nicollet Island - East Bank,Homicide,0,7,2019
16662,Nicollet Island - East Bank,Larceny,7,7,2019
16663,Nicollet Island - East Bank,Rape,0,7,2019
16664,Nicollet Island - East Bank,Robbery,0,7,2019
16665,North Loop,Aggravated Assault,1,7,2019
16666,North Loop,Arson,0,7,2019
16667,North Loop,Auto Theft,9,7,2019
16668,North Loop,Burglary,6,7,2019
16669,North Loop,Homicide,1,7,2019
16670,North Loop,Larceny,35,7,2019
16671,North Loop,Rape,0,7,2019
16672,North Loop,Robbery,4,7,2019
16673,Northeast Park,Aggravated Assault,1,7,2019
16674,Northeast Park,Arson,0,7,2019
16675,Northeast Park,Auto Theft,1,7,2019
16676,Northeast Park,Burglary,0,7,2019
16677,Northeast Park,Homicide,0,7,2019
16678,Northeast Park,Larceny,15,7,2019
16679,Northeast Park,Rape,0,7,2019
16680,Northeast Park,Robbery,0,7,2019
16681,Northrop,Aggravated Assault,1,7,2019
16682,Northrop,Arson,0,7,2019
16683,Northrop,Auto Theft,2,7,2019
16684,Northrop,Burglary,3,7,2019
16685,Northrop,Homicide,0,7,2019
16686,Northrop,Larceny,6,7,2019
16687,Northrop,Rape,0,7,2019
16688,Northrop,Robbery,1,7,2019
16689,Page,Aggravated Assault,0,7,2019
16690,Page,Arson,0,7,2019
16691,Page,Auto Theft,0,7,2019
16692,Page,Burglary,1,7,2019
16693,Page,Homicide,0,7,2019
16694,Page,Larceny,1,7,2019
16695,Page,Rape,1,7,2019
16696,Page,Robbery,1,7,2019
16697,Phillips West,Aggravated Assault,2,7,2019
16698,Phillips West,Arson,0,7,2019
