neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
23115,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,5,4,2020
23116,STEVENS SQUARE - LORING HEIGHTS,Burglary,3,4,2020
23117,STEVENS SQUARE - LORING HEIGHTS,Homicide,0,4,2020
23118,STEVENS SQUARE - LORING HEIGHTS,Larceny,18,4,2020
23119,STEVENS SQUARE - LORING HEIGHTS,Rape,0,4,2020
23120,STEVENS SQUARE - LORING HEIGHTS,Robbery,3,4,2020
23121,SUMNER - GLENWOOD,Aggravated Assault,2,4,2020
23122,SUMNER - GLENWOOD,Arson,0,4,2020
23123,SUMNER - GLENWOOD,Auto Theft,1,4,2020
23124,SUMNER - GLENWOOD,Burglary,1,4,2020
23125,SUMNER - GLENWOOD,Homicide,0,4,2020
23126,SUMNER - GLENWOOD,Larceny,2,4,2020
23127,SUMNER - GLENWOOD,Rape,0,4,2020
23128,SUMNER - GLENWOOD,Robbery,0,4,2020
23129,TANGLETOWN,Aggravated Assault,0,4,2020
23130,TANGLETOWN,Arson,0,4,2020
23131,TANGLETOWN,Auto Theft,0,4,2020
23132,TANGLETOWN,Burglary,2,4,2020
23133,TANGLETOWN,Homicide,0,4,2020
23134,TANGLETOWN,Larceny,5,4,2020
23135,TANGLETOWN,Rape,0,4,2020
23136,TANGLETOWN,Robbery,0,4,2020
23137,UNIVERSITY OF MINNESOTA,Aggravated Assault,0,4,2020
23138,UNIVERSITY OF MINNESOTA,Arson,0,4,2020
23139,UNIVERSITY OF MINNESOTA,Auto Theft,1,4,2020
23140,UNIVERSITY OF MINNESOTA,Burglary,1,4,2020
23141,UNIVERSITY OF MINNESOTA,Homicide,0,4,2020
23142,UNIVERSITY OF MINNESOTA,Larceny,5,4,2020
23143,UNIVERSITY OF MINNESOTA,Rape,0,4,2020
23144,UNIVERSITY OF MINNESOTA,Robbery,0,4,2020
23145,VENTURA VILLAGE,Aggravated Assault,7,4,2020
23146,VENTURA VILLAGE,Arson,0,4,2020
23147,VENTURA VILLAGE,Auto Theft,5,4,2020
23148,VENTURA VILLAGE,Burglary,5,4,2020
23149,VENTURA VILLAGE,Homicide,1,4,2020
23150,VENTURA VILLAGE,Larceny,18,4,2020
23151,VENTURA VILLAGE,Rape,1,4,2020
23152,VENTURA VILLAGE,Robbery,5,4,2020
23153,VICTORY,Aggravated Assault,0,4,2020
23154,VICTORY,Arson,0,4,2020
23155,VICTORY,Auto Theft,5,4,2020
23156,VICTORY,Burglary,3,4,2020
23157,VICTORY,Homicide,0,4,2020
23158,VICTORY,Larceny,7,4,2020
23159,VICTORY,Rape,0,4,2020
23160,VICTORY,Robbery,0,4,2020
23161,WAITE PARK,Aggravated Assault,1,4,2020
23162,WAITE PARK,Arson,0,4,2020
23163,WAITE PARK,Auto Theft,1,4,2020
23164,WAITE PARK,Burglary,1,4,2020
23165,WAITE PARK,Homicide,0,4,2020
23166,WAITE PARK,Larceny,8,4,2020
23167,WAITE PARK,Rape,1,4,2020
23168,WAITE PARK,Robbery,1,4,2020
23169,WEBBER - CAMDEN,Aggravated Assault,2,4,2020
23170,WEBBER - CAMDEN,Arson,0,4,2020
23171,WEBBER - CAMDEN,Auto Theft,3,4,2020
23172,WEBBER - CAMDEN,Burglary,2,4,2020
23173,WEBBER - CAMDEN,Homicide,0,4,2020
23174,WEBBER - CAMDEN,Larceny,6,4,2020
23175,WEBBER - CAMDEN,Rape,0,4,2020
23176,WEBBER - CAMDEN,Robbery,2,4,2020
23177,WENONAH,Aggravated Assault,3,4,2020
23178,WENONAH,Arson,0,4,2020
23179,WENONAH,Auto Theft,0,4,2020
23180,WENONAH,Burglary,2,4,2020
23181,WENONAH,Homicide,0,4,2020
23182,WENONAH,Larceny,8,4,2020
23183,WENONAH,Rape,0,4,2020
23184,WENONAH,Robbery,0,4,2020
23185,WEST CALHOUN,Aggravated Assault,1,4,2020
23186,WEST CALHOUN,Arson,0,4,2020
23187,WEST CALHOUN,Auto Theft,0,4,2020
23188,WEST CALHOUN,Burglary,3,4,2020
23189,WEST CALHOUN,Homicide,0,4,2020
23190,WEST CALHOUN,Larceny,4,4,2020
23191,WEST CALHOUN,Rape,0,4,2020
23192,WEST CALHOUN,Robbery,0,4,2020
23193,WHITTIER,Aggravated Assault,5,4,2020
23194,WHITTIER,Arson,0,4,2020
23195,WHITTIER,Auto Theft,9,4,2020
23196,WHITTIER,Burglary,26,4,2020
23197,WHITTIER,Homicide,0,4,2020
23198,WHITTIER,Larceny,39,4,2020
23199,WHITTIER,Rape,3,4,2020
23200,WHITTIER,Robbery,3,4,2020
23201,WILLARD - HAY,Aggravated Assault,3,4,2020
23202,WILLARD - HAY,Arson,0,4,2020
23203,WILLARD - HAY,Auto Theft,5,4,2020
23204,WILLARD - HAY,Burglary,6,4,2020
23205,WILLARD - HAY,Homicide,0,4,2020
23206,WILLARD - HAY,Larceny,21,4,2020
23207,WILLARD - HAY,Rape,0,4,2020
23208,WILLARD - HAY,Robbery,0,4,2020
23209,WINDOM,Aggravated Assault,0,4,2020
23210,WINDOM,Arson,0,4,2020
23211,WINDOM,Auto Theft,4,4,2020
23212,WINDOM,Burglary,2,4,2020
23213,WINDOM,Homicide,0,4,2020
23214,WINDOM,Larceny,8,4,2020
23215,WINDOM,Rape,1,4,2020
23216,WINDOM,Robbery,1,4,2020
23217,WINDOM PARK,Aggravated Assault,0,4,2020
23218,WINDOM PARK,Arson,0,4,2020
23219,WINDOM PARK,Auto Theft,0,4,2020
23220,WINDOM PARK,Burglary,0,4,2020
23221,WINDOM PARK,Homicide,0,4,2020
23222,WINDOM PARK,Larceny,6,4,2020
23223,WINDOM PARK,Rape,0,4,2020
23224,WINDOM PARK,Robbery,1,4,2020
23225,Z_** NOT ASSIGNED **,Aggravated Assault,0,4,2020
23226,Z_** NOT ASSIGNED **,Arson,0,4,2020
23227,Z_** NOT ASSIGNED **,Auto Theft,0,4,2020
23228,Z_** NOT ASSIGNED **,Burglary,0,4,2020
23229,Z_** NOT ASSIGNED **,Homicide,0,4,2020
23230,Z_** NOT ASSIGNED **,Larceny,4,4,2020
23231,Z_** NOT ASSIGNED **,Rape,1,4,2020
23232,Z_** NOT ASSIGNED **,Robbery,0,4,2020
23233,ARMATAGE,Aggravated Assault,1,5,2020
23234,ARMATAGE,Arson,0,5,2020
23235,ARMATAGE,Auto Theft,0,5,2020
23236,ARMATAGE,Burglary,6,5,2020
23237,ARMATAGE,Homicide,0,5,2020
23238,ARMATAGE,Larceny,2,5,2020
23239,ARMATAGE,Rape,0,5,2020
23240,ARMATAGE,Robbery,0,5,2020
23241,AUDUBON PARK,Aggravated Assault,0,5,2020
23242,AUDUBON PARK,Arson,0,5,2020
23243,AUDUBON PARK,Auto Theft,0,5,2020
23244,AUDUBON PARK,Burglary,0,5,2020
23245,AUDUBON PARK,Homicide,0,5,2020
23246,AUDUBON PARK,Larceny,6,5,2020
23247,AUDUBON PARK,Rape,0,5,2020
23248,AUDUBON PARK,Robbery,0,5,2020
23249,BANCROFT,Aggravated Assault,2,5,2020
23250,BANCROFT,Arson,0,5,2020
23251,BANCROFT,Auto Theft,6,5,2020
23252,BANCROFT,Burglary,2,5,2020
23253,BANCROFT,Homicide,0,5,2020
23254,BANCROFT,Larceny,7,5,2020
23255,BANCROFT,Rape,0,5,2020
23256,BANCROFT,Robbery,0,5,2020
23257,BELTRAMI,Aggravated Assault,0,5,2020
23258,BELTRAMI,Arson,0,5,2020
23259,BELTRAMI,Auto Theft,2,5,2020
23260,BELTRAMI,Burglary,0,5,2020
23261,BELTRAMI,Homicide,0,5,2020
23262,BELTRAMI,Larceny,1,5,2020
23263,BELTRAMI,Rape,0,5,2020
23264,BELTRAMI,Robbery,0,5,2020
23265,BOTTINEAU,Aggravated Assault,1,5,2020
23266,BOTTINEAU,Arson,0,5,2020
23267,BOTTINEAU,Auto Theft,2,5,2020
23268,BOTTINEAU,Burglary,2,5,2020
23269,BOTTINEAU,Homicide,0,5,2020
23270,BOTTINEAU,Larceny,1,5,2020
23271,BOTTINEAU,Rape,0,5,2020
23272,BOTTINEAU,Robbery,1,5,2020
23273,BRYANT,Aggravated Assault,0,5,2020
23274,BRYANT,Arson,0,5,2020
23275,BRYANT,Auto Theft,1,5,2020
23276,BRYANT,Burglary,1,5,2020
23277,BRYANT,Homicide,0,5,2020
23278,BRYANT,Larceny,2,5,2020
23279,BRYANT,Rape,0,5,2020
23280,BRYANT,Robbery,1,5,2020
23281,BRYN - MAWR,Aggravated Assault,0,5,2020
23282,BRYN - MAWR,Arson,0,5,2020
23283,BRYN - MAWR,Auto Theft,1,5,2020
23284,BRYN - MAWR,Burglary,3,5,2020
23285,BRYN - MAWR,Homicide,0,5,2020
23286,BRYN - MAWR,Larceny,1,5,2020
23287,BRYN - MAWR,Rape,0,5,2020
23288,BRYN - MAWR,Robbery,0,5,2020
23289,CARAG,Aggravated Assault,2,5,2020
23290,CARAG,Arson,0,5,2020
23291,CARAG,Auto Theft,4,5,2020
23292,CARAG,Burglary,10,5,2020
23293,CARAG,Homicide,0,5,2020
23294,CARAG,Larceny,8,5,2020
23295,CARAG,Rape,1,5,2020
23296,CARAG,Robbery,0,5,2020
23297,CAMDEN INDUSTRIAL,Aggravated Assault,1,5,2020
23298,CAMDEN INDUSTRIAL,Arson,0,5,2020
23299,CAMDEN INDUSTRIAL,Auto Theft,0,5,2020
23300,CAMDEN INDUSTRIAL,Burglary,1,5,2020
23301,CAMDEN INDUSTRIAL,Homicide,0,5,2020
23302,CAMDEN INDUSTRIAL,Larceny,0,5,2020
23303,CAMDEN INDUSTRIAL,Rape,0,5,2020
23304,CAMDEN INDUSTRIAL,Robbery,0,5,2020
23305,CEDAR - ISLES - DEAN,Aggravated Assault,1,5,2020
23306,CEDAR - ISLES - DEAN,Arson,0,5,2020
23307,CEDAR - ISLES - DEAN,Auto Theft,3,5,2020
23308,CEDAR - ISLES - DEAN,Burglary,5,5,2020
23309,CEDAR - ISLES - DEAN,Homicide,0,5,2020
23310,CEDAR - ISLES - DEAN,Larceny,12,5,2020
23311,CEDAR - ISLES - DEAN,Rape,0,5,2020
23312,CEDAR - ISLES - DEAN,Robbery,0,5,2020
23313,CEDAR RIVERSIDE,Aggravated Assault,1,5,2020
23314,CEDAR RIVERSIDE,Arson,1,5,2020
23315,CEDAR RIVERSIDE,Auto Theft,0,5,2020
23316,CEDAR RIVERSIDE,Burglary,9,5,2020
23317,CEDAR RIVERSIDE,Homicide,0,5,2020
23318,CEDAR RIVERSIDE,Larceny,10,5,2020
23319,CEDAR RIVERSIDE,Rape,0,5,2020
23320,CEDAR RIVERSIDE,Robbery,1,5,2020
23321,CENTRAL,Aggravated Assault,4,5,2020
23322,CENTRAL,Arson,0,5,2020
23323,CENTRAL,Auto Theft,4,5,2020
23324,CENTRAL,Burglary,17,5,2020
23325,CENTRAL,Homicide,0,5,2020
23326,CENTRAL,Larceny,16,5,2020
23327,CENTRAL,Rape,1,5,2020
23328,CENTRAL,Robbery,3,5,2020
23329,CLEVELAND,Aggravated Assault,4,5,2020
23330,CLEVELAND,Arson,0,5,2020
23331,CLEVELAND,Auto Theft,0,5,2020
23332,CLEVELAND,Burglary,1,5,2020
23333,CLEVELAND,Homicide,0,5,2020
23334,CLEVELAND,Larceny,6,5,2020
23335,CLEVELAND,Rape,0,5,2020
23336,CLEVELAND,Robbery,0,5,2020
23337,COLUMBIA PARK,Aggravated Assault,0,5,2020
23338,COLUMBIA PARK,Arson,0,5,2020
23339,COLUMBIA PARK,Auto Theft,0,5,2020
23340,COLUMBIA PARK,Burglary,1,5,2020
23341,COLUMBIA PARK,Homicide,0,5,2020
23342,COLUMBIA PARK,Larceny,2,5,2020
23343,COLUMBIA PARK,Rape,1,5,2020
23344,COLUMBIA PARK,Robbery,0,5,2020
23345,COMO,Aggravated Assault,1,5,2020
23346,COMO,Arson,0,5,2020
23347,COMO,Auto Theft,2,5,2020
23348,COMO,Burglary,2,5,2020
23349,COMO,Homicide,0,5,2020
23350,COMO,Larceny,15,5,2020
23351,COMO,Rape,1,5,2020
23352,COMO,Robbery,0,5,2020
23353,COOPER,Aggravated Assault,0,5,2020
23354,COOPER,Arson,0,5,2020
23355,COOPER,Auto Theft,4,5,2020
23356,COOPER,Burglary,5,5,2020
23357,COOPER,Homicide,0,5,2020
23358,COOPER,Larceny,10,5,2020
23359,COOPER,Rape,0,5,2020
23360,COOPER,Robbery,1,5,2020
23361,CORCORAN,Aggravated Assault,1,5,2020
23362,CORCORAN,Arson,0,5,2020
23363,CORCORAN,Auto Theft,2,5,2020
23364,CORCORAN,Burglary,8,5,2020
23365,CORCORAN,Homicide,0,5,2020
23366,CORCORAN,Larceny,9,5,2020
23367,CORCORAN,Rape,1,5,2020
23368,CORCORAN,Robbery,0,5,2020
23369,DIAMOND LAKE,Aggravated Assault,0,5,2020
23370,DIAMOND LAKE,Arson,0,5,2020
23371,DIAMOND LAKE,Auto Theft,3,5,2020
23372,DIAMOND LAKE,Burglary,5,5,2020
23373,DIAMOND LAKE,Homicide,0,5,2020
23374,DIAMOND LAKE,Larceny,5,5,2020
23375,DIAMOND LAKE,Rape,0,5,2020
23376,DIAMOND LAKE,Robbery,1,5,2020
23377,DOWNTOWN EAST,Aggravated Assault,1,5,2020
23378,DOWNTOWN EAST,Arson,0,5,2020
23379,DOWNTOWN EAST,Auto Theft,0,5,2020
23380,DOWNTOWN EAST,Burglary,7,5,2020
23381,DOWNTOWN EAST,Homicide,1,5,2020
23382,DOWNTOWN EAST,Larceny,15,5,2020
23383,DOWNTOWN EAST,Rape,0,5,2020
23384,DOWNTOWN EAST,Robbery,0,5,2020
23385,DOWNTOWN WEST,Aggravated Assault,7,5,2020
23386,DOWNTOWN WEST,Arson,0,5,2020
23387,DOWNTOWN WEST,Auto Theft,1,5,2020
23388,DOWNTOWN WEST,Burglary,10,5,2020
23389,DOWNTOWN WEST,Homicide,0,5,2020
23390,DOWNTOWN WEST,Larceny,20,5,2020
23391,DOWNTOWN WEST,Rape,0,5,2020
23392,DOWNTOWN WEST,Robbery,9,5,2020
23393,ECCO,Aggravated Assault,0,5,2020
23394,ECCO,Arson,0,5,2020
23395,ECCO,Auto Theft,1,5,2020
23396,ECCO,Burglary,5,5,2020
23397,ECCO,Homicide,0,5,2020
23398,ECCO,Larceny,3,5,2020
23399,ECCO,Rape,0,5,2020
23400,ECCO,Robbery,0,5,2020
23401,EAST HARRIET,Aggravated Assault,0,5,2020
23402,EAST HARRIET,Arson,0,5,2020
23403,EAST HARRIET,Auto Theft,1,5,2020
23404,EAST HARRIET,Burglary,2,5,2020
23405,EAST HARRIET,Homicide,0,5,2020
23406,EAST HARRIET,Larceny,10,5,2020
23407,EAST HARRIET,Rape,0,5,2020
23408,EAST HARRIET,Robbery,0,5,2020
23409,EAST ISLES,Aggravated Assault,1,5,2020
23410,EAST ISLES,Arson,0,5,2020
23411,EAST ISLES,Auto Theft,1,5,2020
23412,EAST ISLES,Burglary,9,5,2020
23413,EAST ISLES,Homicide,0,5,2020
23414,EAST ISLES,Larceny,9,5,2020
23415,EAST ISLES,Rape,0,5,2020
23416,EAST ISLES,Robbery,0,5,2020
23417,EAST PHILLIPS,Aggravated Assault,11,5,2020
23418,EAST PHILLIPS,Arson,0,5,2020
23419,EAST PHILLIPS,Auto Theft,8,5,2020
23420,EAST PHILLIPS,Burglary,16,5,2020
23421,EAST PHILLIPS,Homicide,1,5,2020
23422,EAST PHILLIPS,Larceny,19,5,2020
23423,EAST PHILLIPS,Rape,0,5,2020
23424,EAST PHILLIPS,Robbery,7,5,2020
23425,ELLIOT PARK,Aggravated Assault,4,5,2020
23426,ELLIOT PARK,Arson,0,5,2020
23427,ELLIOT PARK,Auto Theft,3,5,2020
23428,ELLIOT PARK,Burglary,4,5,2020
23429,ELLIOT PARK,Homicide,0,5,2020
23430,ELLIOT PARK,Larceny,17,5,2020
23431,ELLIOT PARK,Rape,0,5,2020
23432,ELLIOT PARK,Robbery,1,5,2020
23433,ERICSSON,Aggravated Assault,0,5,2020
23434,ERICSSON,Arson,0,5,2020
23435,ERICSSON,Auto Theft,2,5,2020
23436,ERICSSON,Burglary,3,5,2020
23437,ERICSSON,Homicide,0,5,2020
23438,ERICSSON,Larceny,5,5,2020
23439,ERICSSON,Rape,0,5,2020
23440,ERICSSON,Robbery,0,5,2020
23441,FIELD,Aggravated Assault,1,5,2020
23442,FIELD,Arson,0,5,2020
23443,FIELD,Auto Theft,1,5,2020
23444,FIELD,Burglary,1,5,2020
23445,FIELD,Homicide,0,5,2020
23446,FIELD,Larceny,4,5,2020
23447,FIELD,Rape,0,5,2020
23448,FIELD,Robbery,0,5,2020
23449,FOLWELL,Aggravated Assault,10,5,2020
23450,FOLWELL,Arson,0,5,2020
23451,FOLWELL,Auto Theft,0,5,2020
23452,FOLWELL,Burglary,3,5,2020
23453,FOLWELL,Homicide,0,5,2020
23454,FOLWELL,Larceny,1,5,2020
23455,FOLWELL,Rape,1,5,2020
23456,FOLWELL,Robbery,3,5,2020
23457,FULTON,Aggravated Assault,0,5,2020
23458,FULTON,Arson,0,5,2020
23459,FULTON,Auto Theft,0,5,2020
23460,FULTON,Burglary,2,5,2020
23461,FULTON,Homicide,0,5,2020
23462,FULTON,Larceny,2,5,2020
23463,FULTON,Rape,0,5,2020
23464,FULTON,Robbery,1,5,2020
23465,HALE,Aggravated Assault,0,5,2020
23466,HALE,Arson,0,5,2020
23467,HALE,Auto Theft,1,5,2020
23468,HALE,Burglary,1,5,2020
23469,HALE,Homicide,0,5,2020
23470,HALE,Larceny,5,5,2020
23471,HALE,Rape,0,5,2020
23472,HALE,Robbery,0,5,2020
23473,HARRISON,Aggravated Assault,2,5,2020
23474,HARRISON,Arson,0,5,2020
23475,HARRISON,Auto Theft,2,5,2020
23476,HARRISON,Burglary,2,5,2020
23477,HARRISON,Homicide,0,5,2020
23478,HARRISON,Larceny,1,5,2020
23479,HARRISON,Rape,0,5,2020
23480,HARRISON,Robbery,0,5,2020
23481,HAWTHORNE,Aggravated Assault,10,5,2020
23482,HAWTHORNE,Arson,0,5,2020
23483,HAWTHORNE,Auto Theft,8,5,2020
23484,HAWTHORNE,Burglary,9,5,2020
23485,HAWTHORNE,Homicide,1,5,2020
23486,HAWTHORNE,Larceny,18,5,2020
23487,HAWTHORNE,Rape,2,5,2020
23488,HAWTHORNE,Robbery,5,5,2020
23489,HIAWATHA,Aggravated Assault,0,5,2020
23490,HIAWATHA,Arson,0,5,2020
23491,HIAWATHA,Auto Theft,3,5,2020
23492,HIAWATHA,Burglary,4,5,2020
23493,HIAWATHA,Homicide,0,5,2020
23494,HIAWATHA,Larceny,18,5,2020
23495,HIAWATHA,Rape,1,5,2020
23496,HIAWATHA,Robbery,1,5,2020
23497,HOLLAND,Aggravated Assault,2,5,2020
23498,HOLLAND,Arson,0,5,2020
23499,HOLLAND,Auto Theft,2,5,2020
23500,HOLLAND,Burglary,2,5,2020
23501,HOLLAND,Homicide,0,5,2020
23502,HOLLAND,Larceny,6,5,2020
23503,HOLLAND,Rape,0,5,2020
23504,HOLLAND,Robbery,2,5,2020
23505,HOWE,Aggravated Assault,2,5,2020
23506,HOWE,Arson,0,5,2020
23507,HOWE,Auto Theft,2,5,2020
23508,HOWE,Burglary,4,5,2020
23509,HOWE,Homicide,0,5,2020
23510,HOWE,Larceny,19,5,2020
23511,HOWE,Rape,0,5,2020
23512,HOWE,Robbery,0,5,2020
23513,HUMBOLDT INDUSTRIAL AREA,Aggravated Assault,0,5,2020
23514,HUMBOLDT INDUSTRIAL AREA,Arson,0,5,2020
23515,HUMBOLDT INDUSTRIAL AREA,Auto Theft,0,5,2020
23516,HUMBOLDT INDUSTRIAL AREA,Burglary,0,5,2020
23517,HUMBOLDT INDUSTRIAL AREA,Homicide,0,5,2020
23518,HUMBOLDT INDUSTRIAL AREA,Larceny,0,5,2020
23519,HUMBOLDT INDUSTRIAL AREA,Rape,0,5,2020
23520,HUMBOLDT INDUSTRIAL AREA,Robbery,0,5,2020
23521,JORDAN,Aggravated Assault,17,5,2020
23522,JORDAN,Arson,1,5,2020
23523,JORDAN,Auto Theft,5,5,2020
23524,JORDAN,Burglary,4,5,2020
23525,JORDAN,Homicide,1,5,2020
23526,JORDAN,Larceny,10,5,2020
23527,JORDAN,Rape,2,5,2020
23528,JORDAN,Robbery,1,5,2020
23529,KEEWAYDIN,Aggravated Assault,0,5,2020
23530,KEEWAYDIN,Arson,0,5,2020
23531,KEEWAYDIN,Auto Theft,0,5,2020
23532,KEEWAYDIN,Burglary,2,5,2020
23533,KEEWAYDIN,Homicide,0,5,2020
23534,KEEWAYDIN,Larceny,2,5,2020
23535,KEEWAYDIN,Rape,0,5,2020
23536,KEEWAYDIN,Robbery,0,5,2020
23537,KENNY,Aggravated Assault,0,5,2020
23538,KENNY,Arson,0,5,2020
23539,KENNY,Auto Theft,0,5,2020
23540,KENNY,Burglary,0,5,2020
23541,KENNY,Homicide,0,5,2020
23542,KENNY,Larceny,1,5,2020
23543,KENNY,Rape,0,5,2020
23544,KENNY,Robbery,0,5,2020
23545,KENWOOD,Aggravated Assault,0,5,2020
23546,KENWOOD,Arson,0,5,2020
23547,KENWOOD,Auto Theft,0,5,2020
23548,KENWOOD,Burglary,1,5,2020
23549,KENWOOD,Homicide,0,5,2020
23550,KENWOOD,Larceny,4,5,2020
23551,KENWOOD,Rape,0,5,2020
23552,KENWOOD,Robbery,0,5,2020
23553,KING FIELD,Aggravated Assault,2,5,2020
23554,KING FIELD,Arson,0,5,2020
23555,KING FIELD,Auto Theft,3,5,2020
23556,KING FIELD,Burglary,6,5,2020
23557,KING FIELD,Homicide,0,5,2020
23558,KING FIELD,Larceny,11,5,2020
23559,KING FIELD,Rape,0,5,2020
23560,KING FIELD,Robbery,0,5,2020
23561,LIND - BOHANON,Aggravated Assault,3,5,2020
23562,LIND - BOHANON,Arson,0,5,2020
23563,LIND - BOHANON,Auto Theft,7,5,2020
23564,LIND - BOHANON,Burglary,3,5,2020
23565,LIND - BOHANON,Homicide,0,5,2020
23566,LIND - BOHANON,Larceny,7,5,2020
23567,LIND - BOHANON,Rape,0,5,2020
23568,LIND - BOHANON,Robbery,1,5,2020
23569,LINDEN HILLS,Aggravated Assault,1,5,2020
23570,LINDEN HILLS,Arson,0,5,2020
23571,LINDEN HILLS,Auto Theft,2,5,2020
23572,LINDEN HILLS,Burglary,5,5,2020
23573,LINDEN HILLS,Homicide,0,5,2020
23574,LINDEN HILLS,Larceny,6,5,2020
23575,LINDEN HILLS,Rape,0,5,2020
23576,LINDEN HILLS,Robbery,0,5,2020
23577,LOGAN PARK,Aggravated Assault,0,5,2020
23578,LOGAN PARK,Arson,0,5,2020
23579,LOGAN PARK,Auto Theft,1,5,2020
23580,LOGAN PARK,Burglary,2,5,2020
23581,LOGAN PARK,Homicide,0,5,2020
23582,LOGAN PARK,Larceny,4,5,2020
23583,LOGAN PARK,Rape,0,5,2020
23584,LOGAN PARK,Robbery,0,5,2020
23585,LONGFELLOW,Aggravated Assault,9,5,2020
23586,LONGFELLOW,Arson,0,5,2020
23587,LONGFELLOW,Auto Theft,12,5,2020
23588,LONGFELLOW,Burglary,21,5,2020
23589,LONGFELLOW,Homicide,0,5,2020
23590,LONGFELLOW,Larceny,36,5,2020
23591,LONGFELLOW,Rape,0,5,2020
23592,LONGFELLOW,Robbery,0,5,2020
23593,LORING PARK,Aggravated Assault,4,5,2020
23594,LORING PARK,Arson,0,5,2020
23595,LORING PARK,Auto Theft,2,5,2020
23596,LORING PARK,Burglary,10,5,2020
23597,LORING PARK,Homicide,0,5,2020
23598,LORING PARK,Larceny,25,5,2020
23599,LORING PARK,Rape,1,5,2020
23600,LORING PARK,Robbery,3,5,2020
23601,LOWRY HILL,Aggravated Assault,1,5,2020
23602,LOWRY HILL,Arson,0,5,2020
23603,LOWRY HILL,Auto Theft,0,5,2020
23604,LOWRY HILL,Burglary,2,5,2020
23605,LOWRY HILL,Homicide,0,5,2020
23606,LOWRY HILL,Larceny,9,5,2020
23607,LOWRY HILL,Rape,0,5,2020
23608,LOWRY HILL,Robbery,0,5,2020
23609,LOWRY HILL EAST,Aggravated Assault,2,5,2020
23610,LOWRY HILL EAST,Arson,0,5,2020
23611,LOWRY HILL EAST,Auto Theft,6,5,2020
23612,LOWRY HILL EAST,Burglary,30,5,2020
23613,LOWRY HILL EAST,Homicide,0,5,2020
23614,LOWRY HILL EAST,Larceny,25,5,2020
23615,LOWRY HILL EAST,Rape,0,5,2020
23616,LOWRY HILL EAST,Robbery,3,5,2020
23617,LYNDALE,Aggravated Assault,4,5,2020
23618,LYNDALE,Arson,0,5,2020
23619,LYNDALE,Auto Theft,3,5,2020
23620,LYNDALE,Burglary,17,5,2020
23621,LYNDALE,Homicide,0,5,2020
23622,LYNDALE,Larceny,17,5,2020
23623,LYNDALE,Rape,2,5,2020
23624,LYNDALE,Robbery,0,5,2020
23625,LYNNHURST,Aggravated Assault,0,5,2020
23626,LYNNHURST,Arson,0,5,2020
23627,LYNNHURST,Auto Theft,1,5,2020
23628,LYNNHURST,Burglary,2,5,2020
23629,LYNNHURST,Homicide,0,5,2020
23630,LYNNHURST,Larceny,4,5,2020
23631,LYNNHURST,Rape,0,5,2020
23632,LYNNHURST,Robbery,0,5,2020
23633,MARCY HOLMES,Aggravated Assault,6,5,2020
23634,MARCY HOLMES,Arson,0,5,2020
23635,MARCY HOLMES,Auto Theft,17,5,2020
23636,MARCY HOLMES,Burglary,11,5,2020
23637,MARCY HOLMES,Homicide,0,5,2020
23638,MARCY HOLMES,Larceny,47,5,2020
23639,MARCY HOLMES,Rape,0,5,2020
23640,MARCY HOLMES,Robbery,2,5,2020
23641,MARSHALL TERRACE,Aggravated Assault,0,5,2020
23642,MARSHALL TERRACE,Arson,0,5,2020
23643,MARSHALL TERRACE,Auto Theft,0,5,2020
23644,MARSHALL TERRACE,Burglary,0,5,2020
23645,MARSHALL TERRACE,Homicide,0,5,2020
23646,MARSHALL TERRACE,Larceny,2,5,2020
23647,MARSHALL TERRACE,Rape,0,5,2020
23648,MARSHALL TERRACE,Robbery,0,5,2020
23649,MCKINLEY,Aggravated Assault,11,5,2020
23650,MCKINLEY,Arson,0,5,2020
23651,MCKINLEY,Auto Theft,2,5,2020
23652,MCKINLEY,Burglary,8,5,2020
23653,MCKINLEY,Homicide,0,5,2020
23654,MCKINLEY,Larceny,4,5,2020
23655,MCKINLEY,Rape,0,5,2020
23656,MCKINLEY,Robbery,2,5,2020
23657,MID - CITY INDUSTRIAL,Aggravated Assault,0,5,2020
23658,MID - CITY INDUSTRIAL,Arson,0,5,2020
23659,MID - CITY INDUSTRIAL,Auto Theft,0,5,2020
23660,MID - CITY INDUSTRIAL,Burglary,1,5,2020
23661,MID - CITY INDUSTRIAL,Homicide,0,5,2020
23662,MID - CITY INDUSTRIAL,Larceny,2,5,2020
23663,MID - CITY INDUSTRIAL,Rape,0,5,2020
23664,MID - CITY INDUSTRIAL,Robbery,0,5,2020
23665,MIDTOWN PHILLIPS,Aggravated Assault,5,5,2020
23666,MIDTOWN PHILLIPS,Arson,0,5,2020
23667,MIDTOWN PHILLIPS,Auto Theft,6,5,2020
23668,MIDTOWN PHILLIPS,Burglary,8,5,2020
23669,MIDTOWN PHILLIPS,Homicide,1,5,2020
23670,MIDTOWN PHILLIPS,Larceny,11,5,2020
23671,MIDTOWN PHILLIPS,Rape,0,5,2020
23672,MIDTOWN PHILLIPS,Robbery,4,5,2020
23673,MINNEHAHA,Aggravated Assault,1,5,2020
23674,MINNEHAHA,Arson,0,5,2020
23675,MINNEHAHA,Auto Theft,1,5,2020
23676,MINNEHAHA,Burglary,1,5,2020
